,date,product
2,2019-09-14 11:27:44,ice cream
92,2019-09-14 11:28:05,coffee
96,2019-09-14 11:32:27,ice cream
21,2019-09-14 11:34:34,hot chocolate
14,2019-09-14 11:35:59,soda
129,2019-09-14 11:36:00,ice cream
15,2019-09-14 11:38:39,soda
87,2019-09-14 11:40:14,ice cream
67,2019-09-14 11:40:51,coffee
62,2019-09-14 11:42:06,soda
54,2019-09-14 11:45:16,soda
126,2019-09-14 11:45:24,ice cream
52,2019-09-14 11:49:44,coffee
108,2019-09-14 11:51:32,ice cream
4,2019-09-14 11:52:08,ice cream
12,2019-09-14 11:52:11,coffee
30,2019-09-14 11:52:41,coffee
14,2019-09-14 11:53:22,hot chocolate
90,2019-09-14 11:56:15,ice cream
108,2019-09-14 11:59:33,coffee
38,2019-09-14 12:04:14,ice cream
23,2019-09-14 12:04:21,coffee
56,2019-09-14 12:05:25,ice cream
92,2019-09-14 12:05:29,ice cream
20,2019-09-14 12:07:15,hot chocolate
40,2019-09-14 12:07:21,hot chocolate
36,2019-09-14 12:13:28,soda
25,2019-09-14 12:14:38,coffee
10,2019-09-14 12:20:05,hot chocolate
57,2019-09-14 12:24:21,coffee
114,2019-09-14 12:24:43,coffee
93,2019-09-14 12:24:45,ice cream
93,2019-09-14 12:26:06,coffee
68,2019-09-14 12:26:57,coffee
41,2019-09-14 12:29:26,hot chocolate
137,2019-09-14 12:31:59,ice cream
118,2019-09-14 12:36:11,coffee
26,2019-09-14 12:41:25,ice cream
65,2019-09-14 12:42:52,coffee
39,2019-09-14 12:42:54,hot chocolate
3,2019-09-14 12:42:57,hot chocolate
57,2019-09-14 12:43:29,ice cream
128,2019-09-14 12:45:12,ice cream
103,2019-09-14 12:45:22,coffee
89,2019-09-14 12:46:41,ice cream
21,2019-09-14 12:47:37,coffee
2,2019-09-14 12:48:45,coffee
28,2019-09-14 12:49:04,ice cream
49,2019-09-14 12:50:53,ice cream
78,2019-09-14 12:52:18,ice cream
61,2019-09-14 12:54:58,soda
27,2019-09-14 12:55:04,coffee
102,2019-09-14 12:57:17,coffee
44,2019-09-14 12:59:36,hot chocolate
7,2019-09-14 13:01:03,ice cream
70,2019-09-14 13:02:46,ice cream
65,2019-09-14 13:03:38,soda
76,2019-09-14 13:03:57,ice cream
100,2019-09-14 13:06:46,ice cream
94,2019-09-14 13:07:38,coffee
14,2019-09-14 13:08:00,ice cream
107,2019-09-14 13:09:21,ice cream
11,2019-09-14 13:10:23,coffee
131,2019-09-14 13:12:58,ice cream
10,2019-09-14 13:16:10,coffee
35,2019-09-14 13:19:26,coffee
115,2019-09-14 13:23:39,ice cream
116,2019-09-14 13:25:33,ice cream
4,2019-09-14 13:26:11,hot chocolate
2,2019-09-14 13:28:14,hot chocolate
111,2019-09-14 13:28:27,ice cream
134,2019-09-14 13:29:01,ice cream
52,2019-09-14 13:30:37,soda
8,2019-09-14 13:32:35,ice cream
139,2019-09-14 13:33:10,ice cream
30,2019-09-14 13:34:36,hot chocolate
85,2019-09-14 13:35:30,ice cream
31,2019-09-14 13:37:17,soda
33,2019-09-14 13:37:31,hot chocolate
80,2019-09-14 13:38:25,soda
104,2019-09-14 13:38:42,ice cream
87,2019-09-14 13:47:33,soda
68,2019-09-14 13:49:35,ice cream
66,2019-09-14 13:50:22,soda
109,2019-09-14 13:52:04,ice cream
21,2019-09-14 13:52:36,soda
6,2019-09-14 13:52:52,ice cream
18,2019-09-14 13:54:16,hot chocolate
117,2019-09-14 13:54:17,ice cream
23,2019-09-14 13:57:05,ice cream
9,2019-09-14 13:57:56,hot chocolate
89,2019-09-14 13:58:42,coffee
22,2019-09-14 13:58:50,coffee
17,2019-09-14 14:00:12,hot chocolate
5,2019-09-14 14:00:18,ice cream
9,2019-09-14 14:02:31,ice cream
3,2019-09-14 14:02:49,coffee
121,2019-09-14 14:03:31,ice cream
61,2019-09-14 14:05:05,coffee
96,2019-09-14 14:05:31,coffee
15,2019-09-14 14:06:11,ice cream
77,2019-09-14 14:06:55,coffee
132,2019-09-14 14:07:17,ice cream
60,2019-09-14 14:07:21,coffee
38,2019-09-14 14:07:48,hot chocolate
83,2019-09-14 14:08:32,ice cream
26,2019-09-14 14:08:52,coffee
82,2019-09-14 14:10:21,coffee
60,2019-09-14 14:11:38,ice cream
88,2019-09-14 14:11:45,soda
67,2019-09-14 14:11:53,ice cream
94,2019-09-14 14:11:57,ice cream
24,2019-09-14 14:12:29,hot chocolate
36,2019-09-14 14:17:09,hot chocolate
28,2019-09-14 14:18:26,soda
36,2019-09-14 14:18:30,ice cream
13,2019-09-14 14:21:55,soda
106,2019-09-14 14:22:28,coffee
9,2019-09-14 14:25:00,soda
71,2019-09-14 14:30:11,coffee
41,2019-09-14 14:31:35,ice cream
81,2019-09-14 14:32:48,ice cream
13,2019-09-14 14:34:06,hot chocolate
58,2019-09-14 14:34:45,ice cream
7,2019-09-14 14:35:39,hot chocolate
127,2019-09-14 14:39:15,ice cream
42,2019-09-14 14:41:14,hot chocolate
35,2019-09-14 14:41:41,hot chocolate
119,2019-09-14 14:41:42,ice cream
80,2019-09-14 14:43:59,ice cream
19,2019-09-14 14:44:53,coffee
66,2019-09-14 14:52:15,ice cream
6,2019-09-14 14:52:52,hot chocolate
52,2019-09-14 14:52:56,ice cream
31,2019-09-14 14:54:12,hot chocolate
79,2019-09-14 14:54:29,ice cream
88,2019-09-14 14:56:45,ice cream
33,2019-09-14 14:56:49,coffee
101,2019-09-14 15:02:18,ice cream
32,2019-09-14 15:02:48,hot chocolate
53,2019-09-14 15:08:29,soda
44,2019-09-14 15:08:31,ice cream
85,2019-09-14 15:13:20,soda
34,2019-09-14 15:13:35,hot chocolate
10,2019-09-14 15:14:45,ice cream
133,2019-09-14 15:18:03,ice cream
124,2019-09-14 15:22:28,ice cream
11,2019-09-14 15:28:20,hot chocolate
136,2019-09-14 15:29:19,ice cream
15,2019-09-14 15:29:59,hot chocolate
12,2019-09-14 15:30:32,soda
18,2019-09-14 15:31:17,coffee
29,2019-09-14 15:31:39,soda
95,2019-09-14 15:32:17,ice cream
82,2019-09-14 15:33:11,ice cream
138,2019-09-14 15:35:44,ice cream
1,2019-09-14 15:36:27,soda
105,2019-09-14 15:36:28,ice cream
40,2019-09-14 15:38:53,ice cream
82,2019-09-14 15:43:44,soda
37,2019-09-14 15:44:24,hot chocolate
0,2019-09-14 15:44:42,hot chocolate
130,2019-09-14 15:46:09,ice cream
84,2019-09-14 15:47:40,ice cream
33,2019-09-14 15:50:06,ice cream
45,2019-09-14 15:52:51,coffee
110,2019-09-14 15:55:23,ice cream
0,2019-09-14 15:55:39,ice cream
103,2019-09-14 15:57:56,ice cream
71,2019-09-14 15:58:10,ice cream
36,2019-09-14 15:59:20,coffee
22,2019-09-14 16:05:03,ice cream
39,2019-09-14 16:05:27,ice cream
41,2019-09-14 16:08:43,soda
12,2019-09-14 16:11:54,ice cream
74,2019-09-14 16:21:52,ice cream
45,2019-09-14 16:22:39,soda
57,2019-09-14 16:25:16,soda
102,2019-09-14 16:25:55,ice cream
1,2019-09-14 16:30:30,ice cream
120,2019-09-14 16:40:27,ice cream
42,2019-09-14 16:43:03,ice cream
114,2019-09-14 16:44:37,ice cream
19,2019-09-14 16:45:22,soda
75,2019-09-14 16:53:17,soda
18,2019-09-14 16:56:48,ice cream
34,2019-09-14 16:57:16,coffee
61,2019-09-14 16:57:50,ice cream
5,2019-09-14 17:00:10,hot chocolate
80,2019-09-14 17:02:32,coffee
113,2019-09-14 17:03:25,ice cream
46,2019-09-14 17:09:14,ice cream
67,2019-09-14 17:09:34,soda
1,2019-09-14 17:16:37,hot chocolate
48,2019-09-14 17:16:42,ice cream
43,2019-09-14 17:17:53,coffee
29,2019-09-14 17:20:07,coffee
86,2019-09-14 17:21:19,ice cream
97,2019-09-14 17:28:06,ice cream
106,2019-09-14 17:30:02,ice cream
12,2019-09-14 17:39:31,hot chocolate
78,2019-09-14 17:41:12,coffee
37,2019-09-14 17:43:14,soda
11,2019-09-14 17:53:40,ice cream
54,2019-09-14 17:58:46,ice cream
73,2019-09-14 17:59:36,ice cream
58,2019-09-14 18:01:49,soda
112,2019-09-14 18:07:11,coffee
27,2019-09-14 18:07:29,hot chocolate
37,2019-09-14 18:08:26,ice cream
91,2019-09-14 18:12:56,ice cream
22,2019-09-14 18:13:14,hot chocolate
29,2019-09-14 18:14:17,ice cream
32,2019-09-14 18:16:16,ice cream
16,2019-09-14 18:24:08,ice cream
38,2019-09-14 18:25:12,soda
16,2019-09-14 18:29:54,coffee
35,2019-09-14 18:32:57,ice cream
4,2019-09-14 18:36:46,soda
77,2019-09-14 18:48:04,ice cream
26,2019-09-14 18:52:07,soda
120,2019-09-15 08:02:37,coffee
11,2019-09-15 08:08:09,coffee
40,2019-09-15 08:09:30,coffee
61,2019-09-15 08:11:24,coffee
68,2019-09-15 08:16:31,coffee
50,2019-09-15 08:17:38,coffee
39,2019-09-15 08:17:52,soda
79,2019-09-15 08:19:05,coffee
24,2019-09-15 08:21:20,coffee
73,2019-09-15 08:22:13,coffee
6,2019-09-15 08:24:07,coffee
69,2019-09-15 08:25:31,coffee
86,2019-09-15 08:26:15,coffee
53,2019-09-15 08:28:12,soda
122,2019-09-15 08:31:53,ice cream
63,2019-09-15 08:34:01,coffee
92,2019-09-15 08:42:05,coffee
28,2019-09-15 08:47:17,soda
118,2019-09-15 08:47:26,coffee
67,2019-09-15 08:49:50,coffee
13,2019-09-15 08:50:48,ice cream
24,2019-09-15 08:55:46,hot chocolate
77,2019-09-15 09:02:13,ice cream
65,2019-09-15 09:03:06,coffee
136,2019-09-15 09:04:56,ice cream
91,2019-09-15 09:05:10,coffee
86,2019-09-15 09:07:22,ice cream
112,2019-09-15 09:12:13,coffee
20,2019-09-15 09:13:14,coffee
72,2019-09-15 09:13:47,soda
27,2019-09-15 09:15:16,coffee
115,2019-09-15 09:17:05,coffee
5,2019-09-15 09:21:50,coffee
42,2019-09-15 09:25:51,coffee
85,2019-09-15 09:27:26,ice cream
98,2019-09-15 09:29:02,coffee
117,2019-09-15 09:37:26,ice cream
103,2019-09-15 09:37:36,coffee
36,2019-09-15 09:40:22,ice cream
14,2019-09-15 09:40:24,hot chocolate
41,2019-09-15 09:40:37,coffee
110,2019-09-15 09:41:14,coffee
159,2019-09-15 09:42:03,ice cream
13,2019-09-15 09:42:57,soda
74,2019-09-15 09:47:26,coffee
26,2019-09-15 09:51:44,soda
33,2019-09-15 09:55:19,soda
102,2019-09-15 09:56:23,coffee
18,2019-09-15 09:59:10,soda
1,2019-09-15 10:13:05,coffee
90,2019-09-15 10:13:20,coffee
113,2019-09-15 10:15:29,coffee
58,2019-09-15 10:16:37,coffee
4,2019-09-15 10:17:02,coffee
70,2019-09-15 10:22:00,ice cream
93,2019-09-15 10:24:14,coffee
121,2019-09-15 10:24:56,coffee
10,2019-09-15 10:30:36,ice cream
107,2019-09-15 10:34:14,coffee
52,2019-09-15 10:36:06,soda
78,2019-09-15 10:36:21,coffee
9,2019-09-15 10:36:23,soda
132,2019-09-15 10:39:54,ice cream
108,2019-09-15 10:44:16,ice cream
26,2019-09-15 10:50:35,ice cream
77,2019-09-15 10:53:35,coffee
10,2019-09-15 10:57:05,coffee
139,2019-09-15 10:57:29,ice cream
19,2019-09-15 11:02:49,coffee
155,2019-09-15 11:03:37,ice cream
135,2019-09-15 11:04:28,ice cream
46,2019-09-15 11:04:54,ice cream
75,2019-09-15 11:07:00,soda
75,2019-09-15 11:07:22,ice cream
100,2019-09-15 11:08:59,coffee
45,2019-09-15 11:13:34,soda
108,2019-09-15 11:16:18,coffee
151,2019-09-15 11:16:34,ice cream
16,2019-09-15 11:16:51,ice cream
22,2019-09-15 11:18:06,soda
35,2019-09-15 11:21:54,coffee
57,2019-09-15 11:21:58,ice cream
149,2019-09-15 11:23:14,ice cream
22,2019-09-15 11:23:27,coffee
46,2019-09-15 11:23:47,coffee
49,2019-09-15 11:27:52,soda
12,2019-09-15 11:29:57,hot chocolate
18,2019-09-15 11:31:27,hot chocolate
27,2019-09-15 11:32:07,ice cream
95,2019-09-15 11:37:30,coffee
3,2019-09-15 11:44:57,hot chocolate
39,2019-09-15 11:45:37,ice cream
83,2019-09-15 11:45:59,soda
14,2019-09-15 11:47:30,coffee
71,2019-09-15 11:47:35,coffee
55,2019-09-15 11:48:29,coffee
38,2019-09-15 11:50:54,ice cream
30,2019-09-15 11:51:13,hot chocolate
76,2019-09-15 11:52:16,ice cream
98,2019-09-15 11:54:44,ice cream
24,2019-09-15 11:54:52,ice cream
4,2019-09-15 11:55:13,hot chocolate
133,2019-09-15 11:55:58,ice cream
138,2019-09-15 12:00:48,ice cream
104,2019-09-15 12:01:04,ice cream
31,2019-09-15 12:02:05,coffee
96,2019-09-15 12:04:42,coffee
147,2019-09-15 12:05:02,ice cream
7,2019-09-15 12:07:07,soda
83,2019-09-15 12:08:03,coffee
56,2019-09-15 12:08:14,soda
112,2019-09-15 12:08:30,ice cream
13,2019-09-15 12:11:26,coffee
12,2019-09-15 12:11:28,coffee
11,2019-09-15 12:12:28,hot chocolate
20,2019-09-15 12:14:53,hot chocolate
44,2019-09-15 12:17:35,coffee
94,2019-09-15 12:18:55,coffee
35,2019-09-15 12:19:25,soda
38,2019-09-15 12:21:50,coffee
154,2019-09-15 12:24:33,ice cream
89,2019-09-15 12:27:15,coffee
15,2019-09-15 12:27:36,coffee
87,2019-09-15 12:29:28,coffee
71,2019-09-15 12:31:02,ice cream
26,2019-09-15 12:31:50,coffee
106,2019-09-15 12:34:11,coffee
92,2019-09-15 12:34:32,ice cream
64,2019-09-15 12:35:07,ice cream
55,2019-09-15 12:35:18,ice cream
33,2019-09-15 12:35:56,coffee
34,2019-09-15 12:36:32,soda
47,2019-09-15 12:37:22,coffee
116,2019-09-15 12:40:15,ice cream
123,2019-09-15 12:41:08,ice cream
12,2019-09-15 12:41:36,ice cream
100,2019-09-15 12:42:36,ice cream
47,2019-09-15 12:42:52,ice cream
63,2019-09-15 12:43:41,ice cream
80,2019-09-15 12:47:13,soda
89,2019-09-15 12:49:24,ice cream
56,2019-09-15 12:49:38,coffee
66,2019-09-15 12:49:48,coffee
142,2019-09-15 12:52:49,ice cream
25,2019-09-15 12:55:13,coffee
36,2019-09-15 12:55:32,coffee
72,2019-09-15 12:56:58,ice cream
143,2019-09-15 13:05:09,ice cream
82,2019-09-15 13:05:19,ice cream
73,2019-09-15 13:06:59,ice cream
84,2019-09-15 13:08:15,coffee
111,2019-09-15 13:10:23,ice cream
44,2019-09-15 13:10:49,ice cream
24,2019-09-15 13:11:58,soda
4,2019-09-15 13:15:55,ice cream
85,2019-09-15 13:18:47,coffee
53,2019-09-15 13:19:06,ice cream
52,2019-09-15 13:20:27,coffee
19,2019-09-15 13:20:28,hot chocolate
3,2019-09-15 13:20:51,ice cream
0,2019-09-15 13:22:12,coffee
65,2019-09-15 13:23:59,ice cream
60,2019-09-15 13:24:32,soda
43,2019-09-15 13:24:44,ice cream
127,2019-09-15 13:25:18,ice cream
124,2019-09-15 13:29:38,ice cream
94,2019-09-15 13:29:40,ice cream
27,2019-09-15 13:32:18,soda
28,2019-09-15 13:33:47,ice cream
17,2019-09-15 13:34:09,coffee
120,2019-09-15 13:35:35,ice cream
28,2019-09-15 13:35:51,coffee
78,2019-09-15 13:37:37,soda
74,2019-09-15 13:39:45,ice cream
97,2019-09-15 13:39:56,ice cream
25,2019-09-15 13:40:02,soda
56,2019-09-15 13:42:10,ice cream
152,2019-09-15 13:42:38,ice cream
40,2019-09-15 13:46:11,ice cream
54,2019-09-15 13:47:08,soda
29,2019-09-15 13:47:13,coffee
71,2019-09-15 13:49:36,soda
88,2019-09-15 13:50:57,coffee
106,2019-09-15 13:51:48,ice cream
9,2019-09-15 13:53:29,ice cream
58,2019-09-15 13:55:16,ice cream
84,2019-09-15 13:55:17,soda
70,2019-09-15 13:55:19,coffee
130,2019-09-15 13:58:28,ice cream
21,2019-09-15 13:59:36,hot chocolate
150,2019-09-15 13:59:59,ice cream
148,2019-09-15 14:00:35,ice cream
37,2019-09-15 14:00:48,coffee
49,2019-09-15 14:04:21,ice cream
140,2019-09-15 14:07:51,ice cream
80,2019-09-15 14:11:36,coffee
87,2019-09-15 14:12:09,ice cream
125,2019-09-15 14:13:32,ice cream
118,2019-09-15 14:13:41,ice cream
64,2019-09-15 14:13:51,coffee
29,2019-09-15 14:15:05,ice cream
62,2019-09-15 14:18:26,coffee
20,2019-09-15 14:19:32,ice cream
131,2019-09-15 14:19:39,ice cream
99,2019-09-15 14:19:56,ice cream
8,2019-09-15 14:22:30,soda
25,2019-09-15 14:29:44,ice cream
86,2019-09-15 14:32:33,soda
81,2019-09-15 14:36:34,coffee
119,2019-09-15 14:36:48,ice cream
18,2019-09-15 14:37:02,ice cream
74,2019-09-15 14:39:06,soda
17,2019-09-15 14:39:15,ice cream
54,2019-09-15 14:47:41,ice cream
97,2019-09-15 14:48:36,coffee
0,2019-09-15 14:51:04,ice cream
7,2019-09-15 14:51:13,ice cream
6,2019-09-15 14:51:39,ice cream
137,2019-09-15 14:59:49,ice cream
2,2019-09-15 15:01:00,hot chocolate
93,2019-09-15 15:01:29,ice cream
158,2019-09-15 15:01:31,ice cream
1,2019-09-15 15:02:23,hot chocolate
48,2019-09-15 15:02:52,coffee
30,2019-09-15 15:04:11,ice cream
10,2019-09-15 15:06:08,hot chocolate
157,2019-09-15 15:06:43,ice cream
44,2019-09-15 15:07:16,soda
81,2019-09-15 15:17:29,ice cream
145,2019-09-15 15:22:34,ice cream
31,2019-09-15 15:22:51,hot chocolate
55,2019-09-15 15:23:34,soda
48,2019-09-15 15:23:52,ice cream
80,2019-09-15 15:31:23,ice cream
59,2019-09-15 15:33:29,ice cream
17,2019-09-15 15:33:57,hot chocolate
67,2019-09-15 15:34:38,ice cream
68,2019-09-15 15:37:49,ice cream
59,2019-09-15 15:37:50,soda
21,2019-09-15 15:40:56,ice cream
5,2019-09-15 15:44:01,hot chocolate
1,2019-09-15 15:47:19,ice cream
134,2019-09-15 15:50:27,ice cream
121,2019-09-15 15:50:54,ice cream
19,2019-09-15 15:53:27,ice cream
0,2019-09-15 15:55:32,hot chocolate
110,2019-09-15 15:58:46,ice cream
101,2019-09-15 16:00:07,ice cream
81,2019-09-15 16:04:09,soda
30,2019-09-15 16:08:08,coffee
78,2019-09-15 16:09:11,ice cream
15,2019-09-15 16:09:58,soda
45,2019-09-15 16:10:58,ice cream
21,2019-09-15 16:11:39,coffee
63,2019-09-15 16:12:18,soda
41,2019-09-15 16:14:26,soda
146,2019-09-15 16:17:45,ice cream
8,2019-09-15 16:18:25,hot chocolate
31,2019-09-15 16:22:09,ice cream
5,2019-09-15 16:22:16,ice cream
41,2019-09-15 16:24:17,ice cream
23,2019-09-15 16:28:01,soda
38,2019-09-15 16:29:31,soda
51,2019-09-15 16:30:33,coffee
144,2019-09-15 16:32:27,ice cream
18,2019-09-15 16:34:30,coffee
33,2019-09-15 16:35:55,ice cream
50,2019-09-15 16:37:46,ice cream
153,2019-09-15 16:38:45,ice cream
160,2019-09-15 16:38:48,ice cream
40,2019-09-15 16:39:22,soda
32,2019-09-15 16:39:33,ice cream
26,2019-09-15 16:39:48,hot chocolate
91,2019-09-15 16:40:58,ice cream
28,2019-09-15 16:41:22,hot chocolate
103,2019-09-15 16:41:32,ice cream
36,2019-09-15 16:48:23,soda
8,2019-09-15 16:54:26,coffee
107,2019-09-15 16:55:11,ice cream
84,2019-09-15 16:57:42,ice cream
9,2019-09-15 17:04:20,hot chocolate
79,2019-09-15 17:07:32,ice cream
69,2019-09-15 17:07:54,ice cream
31,2019-09-15 17:08:34,soda
59,2019-09-15 17:12:56,coffee
62,2019-09-15 17:19:12,ice cream
14,2019-09-15 17:23:49,soda
126,2019-09-15 17:25:04,ice cream
6,2019-09-15 17:25:41,hot chocolate
61,2019-09-15 17:31:08,ice cream
60,2019-09-15 17:31:36,ice cream
95,2019-09-15 17:33:12,ice cream
5,2019-09-15 17:33:27,soda
113,2019-09-15 17:34:40,ice cream
11,2019-09-15 17:34:43,ice cream
90,2019-09-15 17:40:18,ice cream
2,2019-09-15 17:44:32,ice cream
66,2019-09-15 17:45:03,ice cream
42,2019-09-15 17:49:41,ice cream
14,2019-09-15 17:56:07,ice cream
42,2019-09-15 18:05:44,soda
96,2019-09-15 18:06:06,ice cream
16,2019-09-15 18:12:12,hot chocolate
104,2019-09-15 18:12:44,coffee
7,2019-09-15 18:17:11,hot chocolate
22,2019-09-15 18:17:19,hot chocolate
52,2019-09-15 18:18:28,ice cream
25,2019-09-15 18:22:29,hot chocolate
47,2019-09-15 18:33:07,soda
115,2019-09-15 18:36:48,ice cream
2,2019-09-15 18:37:04,soda
129,2019-09-15 18:38:41,ice cream
109,2019-09-15 18:41:14,ice cream
114,2019-09-15 18:44:46,ice cream
32,2019-09-15 18:44:54,soda
4,2019-09-15 18:46:07,soda
23,2019-09-15 18:49:40,ice cream
11,2019-09-15 18:56:02,soda
172,2019-09-18 08:00:20,coffee
42,2019-09-18 08:01:17,soda
3,2019-09-18 08:08:03,coffee
175,2019-09-18 08:08:37,coffee
60,2019-09-18 08:10:51,coffee
118,2019-09-18 08:20:04,coffee
41,2019-09-18 08:25:41,coffee
142,2019-09-18 08:28:38,coffee
84,2019-09-18 08:35:25,coffee
96,2019-09-18 08:38:00,coffee
50,2019-09-18 08:43:51,coffee
116,2019-09-18 08:48:50,coffee
55,2019-09-18 08:49:32,coffee
129,2019-09-18 08:51:40,coffee
148,2019-09-18 08:55:51,coffee
58,2019-09-18 08:57:53,coffee
157,2019-09-18 09:01:01,coffee
29,2019-09-18 09:05:19,coffee
7,2019-09-18 09:08:06,coffee
18,2019-09-18 09:11:57,coffee
10,2019-09-18 09:12:09,coffee
65,2019-09-18 09:12:31,coffee
152,2019-09-18 09:15:04,coffee
7,2019-09-18 09:16:03,ice cream
29,2019-09-18 09:26:58,soda
28,2019-09-18 09:27:38,soda
88,2019-09-18 09:27:46,coffee
11,2019-09-18 09:29:04,coffee
161,2019-09-18 09:35:01,coffee
24,2019-09-18 09:35:44,coffee
125,2019-09-18 09:38:39,coffee
0,2019-09-18 09:42:01,soda
98,2019-09-18 09:47:54,coffee
105,2019-09-18 09:49:12,coffee
120,2019-09-18 09:50:35,coffee
20,2019-09-18 09:50:43,coffee
110,2019-09-18 10:02:49,coffee
74,2019-09-18 10:07:24,coffee
32,2019-09-18 10:07:35,coffee
132,2019-09-18 10:14:26,coffee
57,2019-09-18 10:16:55,coffee
34,2019-09-18 10:17:59,soda
11,2019-09-18 10:18:45,ice cream
37,2019-09-18 10:20:46,soda
144,2019-09-18 10:21:44,coffee
23,2019-09-18 10:25:07,coffee
159,2019-09-18 10:28:34,coffee
51,2019-09-18 10:29:55,coffee
166,2019-09-18 10:31:46,coffee
94,2019-09-18 10:36:40,coffee
42,2019-09-18 10:36:42,coffee
68,2019-09-18 10:38:54,coffee
2,2019-09-18 10:39:34,coffee
4,2019-09-18 10:40:40,ice cream
5,2019-09-18 10:40:45,coffee
36,2019-09-18 10:45:14,coffee
89,2019-09-18 10:47:37,coffee
114,2019-09-18 10:59:09,coffee
61,2019-09-18 11:07:34,coffee
3,2019-09-18 11:10:20,hot chocolate
47,2019-09-18 11:10:33,soda
54,2019-09-18 11:13:27,coffee
56,2019-09-18 11:17:58,coffee
160,2019-09-18 11:20:31,coffee
13,2019-09-18 11:20:47,coffee
30,2019-09-18 11:21:19,coffee
21,2019-09-18 11:26:26,soda
12,2019-09-18 11:28:20,ice cream
123,2019-09-18 11:28:37,coffee
106,2019-09-18 11:29:53,coffee
49,2019-09-18 11:30:23,coffee
149,2019-09-18 11:37:25,coffee
17,2019-09-18 11:38:12,coffee
8,2019-09-18 11:39:23,ice cream
121,2019-09-18 11:41:08,coffee
62,2019-09-18 11:41:54,coffee
22,2019-09-18 11:43:11,soda
133,2019-09-18 11:45:52,coffee
37,2019-09-18 11:46:30,coffee
140,2019-09-18 11:47:17,coffee
93,2019-09-18 11:48:05,coffee
103,2019-09-18 11:53:38,coffee
77,2019-09-18 11:53:43,coffee
71,2019-09-18 11:55:02,coffee
6,2019-09-18 11:57:24,ice cream
28,2019-09-18 12:00:03,coffee
126,2019-09-18 12:00:42,coffee
2,2019-09-18 12:04:08,hot chocolate
75,2019-09-18 12:04:11,coffee
76,2019-09-18 12:07:27,coffee
113,2019-09-18 12:09:38,coffee
108,2019-09-18 12:11:58,coffee
139,2019-09-18 12:13:47,coffee
39,2019-09-18 12:17:19,coffee
27,2019-09-18 12:20:18,coffee
85,2019-09-18 12:21:32,coffee
173,2019-09-18 12:26:33,coffee
5,2019-09-18 12:27:45,hot chocolate
151,2019-09-18 12:32:05,coffee
53,2019-09-18 12:32:53,coffee
14,2019-09-18 12:35:10,coffee
102,2019-09-18 12:44:13,coffee
38,2019-09-18 12:55:14,soda
35,2019-09-18 13:02:08,soda
44,2019-09-18 13:10:24,coffee
6,2019-09-18 13:15:13,coffee
155,2019-09-18 13:19:14,coffee
97,2019-09-18 13:26:19,coffee
18,2019-09-18 13:30:53,soda
90,2019-09-18 13:31:12,coffee
10,2019-09-18 13:31:24,ice cream
70,2019-09-18 13:32:27,coffee
87,2019-09-18 13:32:29,coffee
158,2019-09-18 13:35:19,coffee
8,2019-09-18 13:37:06,coffee
86,2019-09-18 13:37:15,coffee
41,2019-09-18 13:38:57,soda
19,2019-09-18 13:40:08,coffee
25,2019-09-18 13:46:55,soda
9,2019-09-18 13:53:23,ice cream
15,2019-09-18 13:55:04,coffee
0,2019-09-18 14:03:39,coffee
67,2019-09-18 14:06:18,coffee
79,2019-09-18 14:06:45,coffee
19,2019-09-18 14:12:22,soda
22,2019-09-18 14:16:01,coffee
6,2019-09-18 14:20:08,hot chocolate
4,2019-09-18 14:22:48,hot chocolate
45,2019-09-18 14:24:04,coffee
112,2019-09-18 14:25:22,coffee
40,2019-09-18 14:27:18,coffee
47,2019-09-18 14:30:09,coffee
3,2019-09-18 14:31:42,ice cream
107,2019-09-18 14:31:58,coffee
10,2019-09-18 14:32:07,soda
143,2019-09-18 14:32:15,coffee
124,2019-09-18 14:33:36,coffee
1,2019-09-18 14:39:24,ice cream
145,2019-09-18 14:43:37,coffee
171,2019-09-18 14:43:42,coffee
150,2019-09-18 14:46:22,coffee
43,2019-09-18 14:46:36,coffee
12,2019-09-18 14:47:16,coffee
40,2019-09-18 14:51:47,soda
117,2019-09-18 14:54:18,coffee
33,2019-09-18 15:06:02,soda
2,2019-09-18 15:06:53,ice cream
46,2019-09-18 15:13:42,coffee
141,2019-09-18 15:18:41,coffee
59,2019-09-18 15:23:43,coffee
48,2019-09-18 15:25:35,coffee
81,2019-09-18 15:35:17,coffee
64,2019-09-18 16:01:45,coffee
122,2019-09-18 16:13:04,coffee
99,2019-09-18 16:19:38,coffee
21,2019-09-18 16:23:54,coffee
36,2019-09-18 16:23:54,soda
0,2019-09-18 16:31:12,ice cream
5,2019-09-18 16:31:51,ice cream
1,2019-09-18 16:39:02,hot chocolate
131,2019-09-18 16:46:37,coffee
72,2019-09-18 16:56:56,coffee
8,2019-09-18 17:02:44,hot chocolate
4,2019-09-18 17:08:25,soda
7,2019-09-18 17:08:56,hot chocolate
31,2019-09-18 17:11:17,soda
0,2019-09-18 17:12:31,hot chocolate
100,2019-09-18 17:13:52,coffee
109,2019-09-18 17:19:16,coffee
138,2019-09-18 17:43:11,coffee
13,2019-09-18 18:18:57,ice cream
17,2019-09-18 18:23:05,soda
24,2019-09-18 18:44:23,soda
147,2019-09-18 18:45:36,coffee
42,2019-09-19 08:00:02,soda
53,2019-09-19 08:05:18,coffee
